CASE_ID,PARTY_NUMBER,VICTIM_NUMBER,VICTIM_ROLE,VICTIM_SEX,VICTIM_AGE,VICTIM_DEGREE_OF_INJURY,VICTIM_SEATING_POSITION,VICTIM_SAFETY_EQUIP_1,VICTIM_SAFETY_EQUIP_2,VICTIM_EJECTED,COUNTY,CITY,ACCIDENT_YEAR
6708390,2,1,3,M,17,4,0,P,-,0,"SAN DIEGO",CARLSBAD,2014
6708390,3,1,3,M,14,4,0,P,-,0,"SAN DIEGO",CARLSBAD,2014
6708401,2,1,4,M,48,3,1,N,W,3,"SAN DIEGO",ESCONDIDO,2014
6708405,1,1,3,M,69,3,9,-,-,3,"SAN DIEGO",ESCONDIDO,2014
6708405,2,1,2,F,65,0,3,M,G,0,"SAN DIEGO",ESCONDIDO,2014
6708413,2,1,3,F,81,2,9,-,-,3,"SAN DIEGO",ESCONDIDO,2014
6708445,1,1,4,M,46,4,1,P,V,1,"SAN DIEGO",ESCONDIDO,2014
6708449,2,1,3,F,14,4,9,-,-,3,"SAN DIEGO",ESCONDIDO,2014
6709516,2,1,4,M,52,4,1,-,W,0,"SAN DIEGO",UNINCORPORATED,2014
6710893,1,1,4,M,66,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6710910,1,1,3,-,998,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6710946,2,1,3,F,84,2,0,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6710950,2,1,3,F,48,3,9,-,-,0,"SAN DIEGO","SAN DIEGO",2014
6711393,1,1,2,F,11,0,3,M,G,0,"SAN DIEGO",ESCONDIDO,2014
6711393,1,2,2,M,2,0,5,P,R,0,"SAN DIEGO",ESCONDIDO,2014
6711393,2,1,3,F,31,2,9,-,-,3,"SAN DIEGO",ESCONDIDO,2014
6711542,1,1,3,M,41,3,0,P,-,0,"SAN DIEGO","NATIONAL CITY",2014
6712198,2,1,3,F,14,3,9,-,-,3,"SAN DIEGO",ESCONDIDO,2014
6712388,2,1,3,F,61,4,9,-,-,3,"SAN DIEGO",CORONADO,2014
6712931,1,1,2,M,998,0,3,M,-,3,"SAN DIEGO","EL CAJON",2014
6712931,2,1,3,M,36,4,9,-,-,3,"SAN DIEGO","EL CAJON",2014
6713283,1,1,3,F,34,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6713283,2,1,3,F,3,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6713350,2,1,3,M,53,3,9,N,P,0,"SAN DIEGO","SAN DIEGO",2014
6713857,2,1,4,M,32,4,1,P,V,0,"SAN DIEGO",VISTA,2014
6714562,2,1,3,F,22,4,9,-,-,3,"SAN DIEGO",OCEANSIDE,2014
6714564,2,1,3,M,19,3,9,-,-,3,"SAN DIEGO",OCEANSIDE,2014
6714564,3,1,3,M,21,3,9,-,-,3,"SAN DIEGO",OCEANSIDE,2014
6716321,1,1,4,M,14,3,1,P,V,1,"SAN DIEGO","CHULA VISTA",2014
6716394,2,1,3,F,77,4,9,-,-,3,"SAN DIEGO","CHULA VISTA",2014
6716803,1,1,4,M,51,3,1,P,W,1,"SAN DIEGO","CHULA VISTA",2014
6716807,2,1,3,F,12,4,9,-,-,3,"SAN DIEGO","CHULA VISTA",2014
6716810,2,1,4,M,49,2,1,P,V,1,"SAN DIEGO","CHULA VISTA",2014
6716813,2,1,3,M,40,4,9,-,-,3,"SAN DIEGO","CHULA VISTA",2014
6716922,1,1,4,M,18,4,0,P,V,0,"SAN DIEGO","CHULA VISTA",2014
6718113,2,1,3,M,75,1,0,P,-,0,"SAN DIEGO","NATIONAL CITY",2014
6718115,1,1,3,M,44,1,9,-,-,0,"SAN DIEGO","SAN DIEGO",2014
6718152,2,1,3,F,53,1,9,-,-,3,"SAN DIEGO","CHULA VISTA",2014
6718172,1,1,3,F,1,1,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2014
6718203,1,1,3,M,50,1,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2014
6718254,2,1,4,M,28,1,1,P,V,1,"SAN DIEGO",OCEANSIDE,2014
6718291,1,1,3,M,24,1,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2014
6718291,4,1,2,F,19,0,3,M,G,0,"SAN DIEGO",UNINCORPORATED,2014
6718291,5,1,2,M,49,0,3,L,G,0,"SAN DIEGO",UNINCORPORATED,2014
6718291,5,2,2,F,15,0,4,M,G,0,"SAN DIEGO",UNINCORPORATED,2014
6718291,6,1,2,F,57,0,3,M,G,0,"SAN DIEGO",UNINCORPORATED,2014
6718291,7,1,2,M,35,0,3,M,G,0,"SAN DIEGO",UNINCORPORATED,2014
6718291,7,2,2,F,30,0,4,M,G,0,"SAN DIEGO",UNINCORPORATED,2014
6718291,7,3,2,F,10,0,5,M,G,0,"SAN DIEGO",UNINCORPORATED,2014
6718291,7,4,2,F,998,0,6,M,Q,0,"SAN DIEGO",UNINCORPORATED,2014
6718322,1,1,2,F,17,4,3,P,G,0,"SAN DIEGO",ESCONDIDO,2015
6718322,2,1,3,M,59,1,9,-,-,3,"SAN DIEGO",ESCONDIDO,2015
6718326,2,1,3,F,62,1,0,P,-,0,"SAN DIEGO","SAN DIEGO",2015
6718329,2,1,3,M,86,1,9,-,-,0,"SAN DIEGO","SAN DIEGO",2015
6718332,1,1,3,M,64,1,9,-,-,3,"SAN DIEGO","SAN DIEGO",2015
6718338,1,1,3,M,49,1,9,-,-,3,"SAN DIEGO","SAN DIEGO",2015
6718338,2,1,1,M,31,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2015
6718448,1,1,4,M,60,1,1,P,V,1,"SAN DIEGO","CHULA VISTA",2014
6718448,2,1,2,F,48,0,3,M,G,0,"SAN DIEGO","CHULA VISTA",2014
6718503,1,1,3,M,44,1,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6718503,2,1,2,M,94,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2014
6718503,2,2,2,F,66,0,4,P,G,0,"SAN DIEGO","SAN DIEGO",2014
6718503,2,3,2,F,72,0,6,P,G,0,"SAN DIEGO","SAN DIEGO",2014
6718510,1,1,2,M,31,0,3,M,G,0,"SAN DIEGO","CHULA VISTA",2014
6718510,2,1,3,M,57,1,9,-,-,3,"SAN DIEGO","CHULA VISTA",2014
6718513,2,1,4,M,60,1,1,P,V,1,"SAN DIEGO","CHULA VISTA",2014
6718589,1,1,3,M,4,1,9,-,-,3,"SAN DIEGO",VISTA,2017
6718589,2,1,2,F,12,0,3,M,G,0,"SAN DIEGO",VISTA,2017
6718589,2,2,2,M,13,0,6,P,G,0,"SAN DIEGO",VISTA,2017
6718589,2,3,2,M,11,0,5,P,G,0,"SAN DIEGO",VISTA,2017
6718629,1,1,3,M,32,1,9,-,-,0,"SAN DIEGO","SAN DIEGO",2017
6718631,1,1,3,F,68,1,9,-,-,3,"SAN DIEGO",CARLSBAD,2017
6718665,1,1,1,M,49,3,1,M,G,2,"SAN DIEGO","CHULA VISTA",2017
6718665,1,2,2,F,49,0,3,M,G,0,"SAN DIEGO","CHULA VISTA",2017
6718665,2,1,3,M,46,1,9,-,-,3,"SAN DIEGO","CHULA VISTA",2017
6718665,3,1,2,M,11,0,3,M,G,0,"SAN DIEGO","CHULA VISTA",2017
6718667,2,1,3,M,57,1,9,-,-,3,"SAN DIEGO","CHULA VISTA",2017
6718687,1,1,3,F,51,1,9,-,-,3,"SAN DIEGO","SAN MARCOS",2017
6718740,1,1,3,M,17,1,9,-,-,3,"SAN DIEGO",VISTA,2017
6718740,2,1,2,F,18,0,3,M,G,0,"SAN DIEGO",VISTA,2017
6718740,2,2,2,F,998,0,9,M,B,0,"SAN DIEGO",VISTA,2017
6718747,1,1,4,M,66,1,1,P,V,1,"SAN DIEGO","CHULA VISTA",2017
6718762,2,1,3,F,61,1,9,-,-,3,"SAN DIEGO","CHULA VISTA",2017
6718786,2,1,3,F,35,1,9,-,-,3,"SAN DIEGO",VISTA,2017
6718803,1,1,4,M,61,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6718886,2,1,4,F,47,3,1,P,W,1,"SAN DIEGO",UNINCORPORATED,2014
6718940,2,1,3,M,54,3,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2014
6718948,1,1,4,F,24,3,0,P,-,1,"SAN DIEGO","SAN DIEGO",2014
6718980,1,1,3,M,25,4,0,P,-,0,"SAN DIEGO",UNINCORPORATED,2014
6718980,2,1,2,M,17,0,3,M,G,0,"SAN DIEGO",UNINCORPORATED,2014
6719085,1,1,3,M,7,3,9,-,-,3,"SAN DIEGO","SAN MARCOS",2014
6719271,2,1,3,M,15,3,0,P,-,0,"SAN DIEGO",UNINCORPORATED,2014
6720346,1,1,4,F,31,4,1,P,V,1,"SAN DIEGO","SAN DIEGO",2014
6720361,1,1,2,M,16,0,3,M,G,0,"SAN DIEGO","IMPERIAL BEACH",2014
6720361,1,2,2,M,6,0,5,M,Q,0,"SAN DIEGO","IMPERIAL BEACH",2014
6720361,2,1,4,F,14,4,9,-,-,3,"SAN DIEGO","IMPERIAL BEACH",2014
6720385,2,1,4,M,17,4,1,P,X,2,"SAN DIEGO","IMPERIAL BEACH",2014
6720397,2,1,3,M,16,4,9,-,-,3,"SAN DIEGO","IMPERIAL BEACH",2014
6720426,1,1,2,M,8,0,4,M,Q,0,"SAN DIEGO",UNINCORPORATED,2014
6720426,1,2,2,M,9,0,6,P,Q,0,"SAN DIEGO",UNINCORPORATED,2014
6720426,2,1,3,M,54,2,9,P,-,0,"SAN DIEGO",UNINCORPORATED,2014
6720540,1,1,4,F,41,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6720592,2,1,3,F,66,4,9,-,-,0,"SAN DIEGO","NATIONAL CITY",2014
6720701,1,1,3,M,26,4,9,-,-,0,"SAN DIEGO","NATIONAL CITY",2014
6721202,1,1,4,M,85,4,1,P,W,1,"SAN DIEGO",OCEANSIDE,2014
6721202,2,1,4,F,72,4,1,P,W,1,"SAN DIEGO",OCEANSIDE,2014
6721256,2,1,3,M,22,2,9,-,-,3,"SAN DIEGO",ESCONDIDO,2014
6721258,2,1,3,F,67,2,9,-,-,3,"SAN DIEGO",OCEANSIDE,2014
6721259,2,1,4,M,78,4,1,P,V,1,"SAN DIEGO",OCEANSIDE,2014
6721271,2,1,4,M,16,3,9,-,-,3,"SAN DIEGO",ESCONDIDO,2014
6721771,1,1,3,F,42,2,9,P,-,3,"SAN DIEGO","SAN DIEGO",2014
6721779,2,1,4,M,43,2,9,-,-,0,"SAN DIEGO","SAN DIEGO",2014
6721787,1,1,4,M,47,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2014
6721800,1,1,3,M,32,2,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6721832,2,1,3,M,18,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6721836,1,1,2,M,22,0,3,M,G,3,"SAN DIEGO","SAN DIEGO",2014
6721836,1,2,2,F,22,0,4,M,G,3,"SAN DIEGO","SAN DIEGO",2014
6721836,1,3,2,M,23,0,6,M,G,3,"SAN DIEGO","SAN DIEGO",2014
6721836,2,1,3,F,22,4,9,-,-,0,"SAN DIEGO","SAN DIEGO",2014
6721836,3,1,3,F,22,4,3,-,-,0,"SAN DIEGO","SAN DIEGO",2014
6723297,1,1,2,F,73,0,3,M,G,0,"SAN DIEGO","CHULA VISTA",2014
6723297,2,1,3,F,12,3,9,-,-,3,"SAN DIEGO","CHULA VISTA",2014
6723301,2,1,3,F,63,3,9,-,-,3,"SAN DIEGO","CHULA VISTA",2014
6723313,1,1,2,F,62,0,3,M,G,0,"SAN DIEGO","CHULA VISTA",2014
6723313,1,2,2,F,35,0,6,P,G,0,"SAN DIEGO","CHULA VISTA",2014
6723313,2,1,3,M,12,2,9,-,-,3,"SAN DIEGO","CHULA VISTA",2014
6723321,1,1,4,M,17,4,1,P,V,1,"SAN DIEGO","CHULA VISTA",2014
6723337,2,1,4,M,41,4,1,P,V,1,"SAN DIEGO","CHULA VISTA",2014
6723772,1,1,3,M,31,4,9,-,-,3,"SAN DIEGO",OCEANSIDE,2014
6723832,2,1,3,M,12,4,9,-,-,3,"SAN DIEGO","SAN MARCOS",2014
6723832,3,1,3,M,12,4,9,-,-,3,"SAN DIEGO","SAN MARCOS",2014
6724454,2,1,3,F,75,3,9,-,-,3,"SAN DIEGO",SANTEE,2014
6724491,2,1,3,F,71,4,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2014
6725455,1,1,4,M,53,4,1,P,V,2,"SAN DIEGO","SAN MARCOS",2014
6725476,2,1,3,M,44,3,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2014
6725478,2,1,3,M,40,4,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2014
6726873,2,1,3,F,19,3,9,-,-,3,"SAN DIEGO",VISTA,2014
6727844,2,1,3,M,24,3,9,-,-,3,"SAN DIEGO",OCEANSIDE,2014
6727860,1,1,3,F,23,4,9,-,-,3,"SAN DIEGO",OCEANSIDE,2014
6727860,2,1,2,F,68,0,3,M,G,0,"SAN DIEGO",OCEANSIDE,2014
6727921,1,1,3,M,57,1,9,-,-,0,"SAN DIEGO","SAN DIEGO",2014
6727930,2,1,3,F,20,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6727930,3,1,3,F,21,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6727930,4,1,3,F,20,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6727946,1,1,3,M,46,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6727950,1,1,3,F,74,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6727950,2,1,2,F,18,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2014
6727970,1,1,2,F,26,0,5,P,C,0,"SAN DIEGO","SAN DIEGO",2014
6727970,2,1,3,F,40,4,9,-,-,0,"SAN DIEGO","SAN DIEGO",2014
6727975,2,1,4,M,53,4,9,P,V,0,"SAN DIEGO","SAN DIEGO",2014
6727979,1,1,2,F,18,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2014
6727979,2,1,3,M,60,4,9,P,-,0,"SAN DIEGO","SAN DIEGO",2014
6727989,2,1,3,M,23,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6730765,2,1,4,M,23,4,1,P,W,1,"SAN DIEGO","EL CAJON",2014
6730967,2,1,3,F,17,4,9,-,-,3,"SAN DIEGO",OCEANSIDE,2014
6730983,2,1,3,M,11,3,9,-,-,3,"SAN DIEGO",OCEANSIDE,2014
6731016,1,1,2,M,1,0,6,M,Q,0,"SAN DIEGO","EL CAJON",2014
6731016,1,2,2,M,4,0,4,M,Q,0,"SAN DIEGO","EL CAJON",2014
6731016,2,1,4,M,67,2,1,P,V,1,"SAN DIEGO","EL CAJON",2014
6731036,2,1,3,M,65,4,9,-,-,3,"SAN DIEGO","NATIONAL CITY",2014
6731313,1,1,3,F,14,2,9,-,-,3,"SAN DIEGO",ESCONDIDO,2014
6731313,2,1,2,F,58,0,3,M,G,0,"SAN DIEGO",ESCONDIDO,2014
6731470,2,1,3,F,17,2,9,-,-,3,"SAN DIEGO",ESCONDIDO,2014
6731675,1,1,2,F,56,0,9,-,-,0,"SAN DIEGO","SAN DIEGO",2014
6731675,2,1,3,M,62,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6731693,2,1,4,M,46,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6731714,2,1,3,M,10,4,9,-,-,3,"SAN DIEGO","CHULA VISTA",2014
6731714,3,1,3,F,8,4,9,-,-,3,"SAN DIEGO","CHULA VISTA",2014
6731717,2,1,4,M,53,4,1,P,V,3,"SAN DIEGO","SAN DIEGO",2014
6731745,2,1,3,-,17,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6731802,2,1,3,M,86,2,0,P,-,0,"SAN DIEGO","SAN DIEGO",2014
6731842,1,1,4,F,25,4,9,-,W,3,"SAN DIEGO","SAN DIEGO",2014
6731853,2,1,3,F,20,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6731857,1,1,4,M,27,4,0,P,-,0,"SAN DIEGO","SAN DIEGO",2014
6731869,2,1,3,F,23,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6731870,2,1,3,M,39,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6731873,2,1,3,F,47,4,9,-,-,0,"SAN DIEGO","SAN DIEGO",2014
6731874,1,1,2,F,58,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2014
6731874,2,1,3,M,65,3,9,P,-,3,"SAN DIEGO","SAN DIEGO",2014
6731885,1,1,4,M,28,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6731902,2,1,3,M,52,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6731906,1,1,3,F,51,2,9,-,-,0,"SAN DIEGO","SAN DIEGO",2014
6731906,2,1,2,F,7,0,4,M,G,0,"SAN DIEGO","SAN DIEGO",2014
6731906,2,2,2,M,1,0,5,M,Q,0,"SAN DIEGO","SAN DIEGO",2014
6731909,1,1,3,M,27,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6731913,2,1,3,M,79,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6731917,2,1,4,M,52,4,9,-,-,0,"SAN DIEGO","SAN DIEGO",2014
6731925,2,1,4,M,14,3,1,P,A,2,"SAN DIEGO","CHULA VISTA",2014
6731961,2,1,3,F,41,2,9,-,-,3,"SAN DIEGO","CHULA VISTA",2014
6731969,1,1,4,M,29,3,1,P,W,1,"SAN DIEGO","CHULA VISTA",2014
6731977,2,1,3,F,998,3,9,-,-,3,"SAN DIEGO","CHULA VISTA",2014
6731989,2,1,3,F,35,3,9,-,-,3,"SAN DIEGO","CHULA VISTA",2014
6732484,1,1,4,M,50,3,1,P,V,3,"SAN DIEGO","SAN DIEGO",2014
6732608,1,1,4,M,46,4,1,P,V,1,"SAN DIEGO","SAN MARCOS",2014
6732608,2,1,1,F,40,2,1,P,W,1,"SAN DIEGO","SAN MARCOS",2014
6732664,1,1,3,F,62,3,9,P,A,0,"SAN DIEGO","SAN DIEGO",2014
6732672,2,1,3,M,61,3,0,P,-,1,"SAN DIEGO","SAN DIEGO",2014
6732690,2,1,4,M,41,4,0,W,-,1,"SAN DIEGO",POWAY,2014
6732708,2,1,3,M,26,4,9,-,-,0,"SAN DIEGO","SAN DIEGO",2014
6733720,2,1,3,-,22,2,0,-,-,0,"SAN DIEGO",ESCONDIDO,2014
6736581,1,1,4,M,72,3,0,-,-,3,"SAN DIEGO",SANTEE,2014
6737173,2,1,4,M,47,3,1,P,W,1,"SAN DIEGO",UNINCORPORATED,2014
6737463,2,1,3,F,27,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6737898,1,1,4,M,12,4,9,-,W,3,"SAN DIEGO","SAN DIEGO",2014
6737912,1,1,3,M,56,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6738396,1,1,3,F,18,3,9,-,-,3,"SAN DIEGO","LA MESA",2014
6738668,1,1,4,F,34,4,1,P,V,0,"SAN DIEGO","SAN DIEGO",2014
6738691,1,1,3,M,56,3,9,P,-,0,"SAN DIEGO","SAN DIEGO",2014
6738961,2,1,3,M,24,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6738965,1,1,4,-,65,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6738966,2,1,3,M,44,4,0,P,-,0,"SAN DIEGO","SAN DIEGO",2014
6738969,2,1,3,M,64,3,9,-,-,0,"SAN DIEGO","SAN DIEGO",2014
6738977,1,1,3,M,16,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6738977,2,1,2,F,30,0,3,M,G,3,"SAN DIEGO","SAN DIEGO",2014
6738977,2,2,2,F,13,0,6,M,G,3,"SAN DIEGO","SAN DIEGO",2014
6738982,2,1,3,M,16,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6738993,2,1,3,F,76,4,9,P,-,3,"SAN DIEGO","SAN DIEGO",2014
6739017,2,1,3,F,19,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6739461,2,1,3,F,20,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6739477,2,1,3,F,41,4,0,P,-,0,"SAN DIEGO","SAN DIEGO",2014
6739493,2,1,3,F,43,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6743159,2,1,3,F,15,4,9,-,-,3,"SAN DIEGO",OCEANSIDE,2014
6743356,2,1,4,M,24,4,1,P,W,1,"SAN DIEGO",OCEANSIDE,2014
6743809,2,1,4,M,56,3,1,P,W,1,"SAN DIEGO","DEL MAR",2014
6743810,2,1,4,M,70,3,1,P,W,1,"SAN DIEGO","DEL MAR",2014
6743839,1,1,4,M,12,4,1,P,V,0,"SAN DIEGO",UNINCORPORATED,2014
6743963,1,1,3,M,24,4,9,-,-,3,"SAN DIEGO","EL CAJON",2014
6744122,2,1,4,M,13,3,1,P,-,2,"SAN DIEGO",OCEANSIDE,2014
6744302,1,1,4,M,18,4,9,-,V,3,"SAN DIEGO","SAN MARCOS",2014
6745239,2,1,4,F,42,2,0,P,W,3,"SAN DIEGO","SOLANA BEACH",2014
6745243,2,1,4,M,56,2,1,P,W,1,"SAN DIEGO",ENCINITAS,2014
6745245,1,1,3,F,38,3,9,-,-,3,"SAN DIEGO",ENCINITAS,2014
6745246,1,1,2,M,2,0,6,M,Q,0,"SAN DIEGO",ENCINITAS,2014
6745246,2,1,3,M,83,3,9,-,-,3,"SAN DIEGO",ENCINITAS,2014
6745247,1,1,4,M,37,4,1,P,W,0,"SAN DIEGO",ENCINITAS,2014
6745247,2,1,2,M,7,0,5,M,G,0,"SAN DIEGO",ENCINITAS,2014
6745250,2,1,4,M,31,4,1,P,W,1,"SAN DIEGO",ENCINITAS,2014
6745275,1,1,2,F,70,0,3,M,G,0,"SAN DIEGO","LA MESA",2014
6745275,2,1,3,M,32,4,9,-,-,3,"SAN DIEGO","LA MESA",2014
6745276,2,1,3,F,40,4,9,-,-,3,"SAN DIEGO","LA MESA",2014
6745278,1,1,3,F,80,4,9,-,-,3,"SAN DIEGO","LA MESA",2014
6745582,2,1,3,M,61,2,9,-,-,0,"SAN DIEGO","SAN DIEGO",2014
6746180,2,1,3,M,20,2,9,-,-,3,"SAN DIEGO","CHULA VISTA",2014
6747695,2,1,3,M,47,3,9,-,V,0,"SAN DIEGO","SAN DIEGO",2014
6748060,1,1,4,M,19,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2014
6748326,2,1,3,F,44,2,9,-,-,0,"SAN DIEGO","SAN DIEGO",2014
6748375,1,1,3,M,62,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6748387,2,1,3,F,53,4,9,P,-,3,"SAN DIEGO","SAN DIEGO",2014
6748396,2,1,3,F,21,3,9,-,-,3,"SAN DIEGO",ESCONDIDO,2014
6748400,1,1,2,M,25,0,3,M,B,0,"SAN DIEGO",ESCONDIDO,2014
6748400,2,1,3,F,76,3,9,-,-,3,"SAN DIEGO",ESCONDIDO,2014
6749062,1,1,2,F,14,0,3,M,G,3,"SAN DIEGO","SAN DIEGO",2014
6749062,1,2,2,F,4,0,6,M,G,3,"SAN DIEGO","SAN DIEGO",2014
6749062,2,1,3,-,16,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6749068,2,1,4,M,43,4,9,P,V,0,"SAN DIEGO","SAN DIEGO",2014
6749070,2,1,3,M,29,4,0,P,-,0,"SAN DIEGO","SAN DIEGO",2014
6749456,2,1,3,F,55,3,9,-,-,3,"SAN DIEGO",ENCINITAS,2014
6750135,2,1,4,M,14,4,1,P,V,1,"SAN DIEGO",UNINCORPORATED,2014
6750312,2,1,3,F,54,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6750326,2,1,3,M,60,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6750330,2,1,3,M,47,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6750334,2,1,4,M,18,3,9,V,-,3,"SAN DIEGO","SAN DIEGO",2014
6750342,1,1,3,M,20,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6750342,2,1,2,M,82,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2014
6750342,2,2,2,F,83,0,6,P,G,0,"SAN DIEGO","SAN DIEGO",2014
6750366,1,1,3,M,12,3,0,P,-,0,"SAN DIEGO","SAN DIEGO",2014
6750366,2,1,2,M,23,0,3,L,G,0,"SAN DIEGO","SAN DIEGO",2014
6750366,2,2,2,F,19,0,6,P,G,0,"SAN DIEGO","SAN DIEGO",2014
6750377,1,1,4,M,58,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2014
6750381,1,1,4,M,65,4,1,P,V,0,"SAN DIEGO","SAN DIEGO",2014
6752334,1,1,2,F,51,0,3,M,G,0,"SAN DIEGO",UNINCORPORATED,2014
6752334,2,1,3,F,15,3,0,P,-,0,"SAN DIEGO",UNINCORPORATED,2014
6752434,2,1,3,F,23,4,9,-,-,3,"SAN DIEGO",CARLSBAD,2014
6752574,1,1,4,M,15,4,1,P,V,1,"SAN DIEGO",ESCONDIDO,2014
6752586,2,1,3,F,21,4,9,-,-,3,"SAN DIEGO",ESCONDIDO,2014
6754115,1,1,3,F,29,3,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2014
6754117,1,1,4,M,32,4,1,P,V,1,"SAN DIEGO",UNINCORPORATED,2014
6754119,2,1,3,F,56,4,9,-,-,0,"SAN DIEGO",UNINCORPORATED,2014
6754228,2,1,3,M,25,4,0,-,-,1,"SAN DIEGO",UNINCORPORATED,2014
6754678,2,1,3,F,51,4,9,-,-,3,"SAN DIEGO",OCEANSIDE,2014
6754707,2,1,4,M,34,2,1,B,-,1,"SAN DIEGO",OCEANSIDE,2014
6755573,1,1,4,M,14,4,1,P,A,1,"SAN DIEGO","SAN MARCOS",2014
6755720,1,1,3,M,16,4,1,-,-,3,"SAN DIEGO",OCEANSIDE,2014
6755720,2,1,2,F,7,0,3,M,G,0,"SAN DIEGO",OCEANSIDE,2014
6755728,1,1,4,M,67,2,1,P,V,1,"SAN DIEGO",OCEANSIDE,2014
6757442,1,1,3,F,18,3,9,-,-,3,"SAN DIEGO",VISTA,2014
6757442,2,1,2,F,46,0,3,M,G,0,"SAN DIEGO",VISTA,2014
6758917,2,1,3,M,51,3,9,-,-,3,"SAN DIEGO","SAN MARCOS",2014
6759258,1,1,3,M,48,3,9,-,-,3,"SAN DIEGO",VISTA,2014
6759258,2,1,2,M,14,0,3,M,G,0,"SAN DIEGO",VISTA,2014
6759258,2,2,2,F,16,0,6,M,G,0,"SAN DIEGO",VISTA,2014
6762300,1,1,3,M,53,3,9,-,-,0,"SAN DIEGO","SAN DIEGO",2014
6764190,1,1,3,M,15,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6764200,1,1,3,M,32,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6764216,2,1,3,F,71,2,9,-,-,3,"SAN DIEGO",CORONADO,2014
6765114,1,1,4,M,12,4,1,P,W,1,"SAN DIEGO",UNINCORPORATED,2014
6765221,1,1,3,M,20,4,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2014
6765249,2,1,3,F,67,3,9,P,-,0,"SAN DIEGO","SAN DIEGO",2014
6765399,2,1,3,M,50,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2014
6765407,1,1,3,M,44,2,9,P,-,0,"SAN DIEGO","SAN DIEGO",2014
6765415,1,1,3,M,68,4,9,-,P,3,"SAN DIEGO","SAN DIEGO",2014
